 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r
0.0,0.0,0.0,0.0,0.81,2.57,0.08,0.02,0.58,0.0,0.0,0.05,0.17,0.0,0.32,0.1,0.0
0.0,0.0,0.0,0.0,0.79,2.53,0.15,0.0,0.55,0.02,0.0,0.03,0.21,0.02,0.32,0.16,0.0
0.0,0.0,0.0,0.0,0.79,2.65,0.15,0.0,0.53,0.02,0.0,0.0,0.17,0.02,0.44,0.24,0.0
0.0,0.0,0.0,0.0,0.82,2.6,0.14,0.0,0.51,0.02,0.0,0.02,0.13,0.02,0.47,0.28,0.0
0.0,0.0,0.0,0.0,0.83,2.51,0.1,0.0,0.51,0.0,0.0,0.05,0.29,0.0,0.48,0.18,0.0
0.0,0.0,0.0,0.0,0.88,2.45,0.09,0.0,0.51,0.0,0.0,0.05,0.28,0.0,0.49,0.13,0.0
0.0,0.0,0.0,0.0,0.88,2.56,0.05,0.0,0.49,0.0,0.0,0.08,0.28,0.02,0.56,0.15,0.0
0.0,0.0,0.0,0.0,0.88,2.68,0.02,0.0,0.49,0.0,0.0,0.05,0.12,0.02,0.6,0.19,0.0
0.0,0.0,0.0,0.0,0.84,2.27,0.06,0.02,0.53,0.13,0.0,0.05,0.1,0.02,0.58,0.19,0.0
0.0,0.0,0.0,0.0,0.84,2.1,0.11,0.02,0.53,0.15,0.0,0.0,0.1,0.03,0.62,0.06,0.0
0.0,0.0,0.0,0.0,0.87,2.25,0.14,0.02,0.53,0.15,0.0,0.06,0.09,0.05,0.66,0.07,0.0
0.0,0.0,0.0,0.0,0.85,2.52,0.11,0.07,0.55,0.02,0.0,0.17,0.03,0.04,0.56,0.11,0.0
0.0,0.0,0.0,0.0,0.84,2.47,0.08,0.1,0.57,0.0,0.0,0.17,0.11,0.02,0.57,0.23,0.0
0.0,0.0,0.0,0.0,0.81,2.32,0.12,0.1,0.54,0.0,0.0,0.11,0.18,0.05,0.61,0.19,0.0
0.0,0.0,0.0,0.0,0.81,2.35,0.09,0.07,0.55,0.0,0.0,0.02,0.23,0.06,0.66,0.18,0.0
0.0,0.0,0.0,0.0,0.79,2.4,0.07,0.03,0.56,0.0,0.0,0.03,0.4,0.07,0.58,0.05,0.0
0.0,0.0,0.0,0.0,0.78,2.38,0.04,0.03,0.61,0.0,0.0,0.03,0.38,0.04,0.56,0.05,0.0
0.0,0.0,0.0,0.0,0.79,2.48,0.04,0.0,0.61,0.0,0.0,0.01,0.5,0.02,0.54,0.0,0.0
0.0,0.0,0.0,0.0,0.81,2.6,0.04,0.04,0.67,0.0,0.0,0.22,0.31,0.0,0.47,0.03,0.0
0.0,0.0,0.0,0.0,0.83,2.5,0.02,0.04,0.67,0.0,0.0,0.22,0.41,0.0,0.38,0.03,0.0
0.0,0.0,0.0,0.0,0.85,2.62,0.02,0.04,0.66,0.0,0.0,0.23,0.29,0.0,0.42,0.05,0.0
0.0,0.0,0.0,0.0,0.85,2.6,0.02,0.0,0.64,0.0,0.0,0.1,0.23,0.03,0.57,0.12,0.0
0.0,0.0,0.0,0.0,0.83,2.7,0.0,0.0,0.66,0.0,0.0,0.15,0.06,0.06,0.73,0.27,0.0
0.0,0.0,0.0,0.0,0.85,2.47,0.01,0.0,0.73,0.0,0.0,0.19,0.01,0.07,0.65,0.38,0.0
0.0,0.0,0.0,0.0,0.88,2.46,0.01,0.0,0.73,0.0,0.0,0.12,0.06,0.13,0.61,0.42,0.0
0.0,0.0,0.0,0.0,0.9,2.59,0.04,0.03,0.75,0.0,0.0,0.11,0.05,0.1,0.39,0.34,0.0
0.0,0.0,0.0,0.0,0.88,2.62,0.06,0.03,0.68,0.0,0.0,0.05,0.05,0.09,0.47,0.43,0.03
0.0,0.0,0.0,0.0,0.9,2.62,0.12,0.07,0.69,0.0,0.0,0.09,0.01,0.01,0.42,0.44,0.03
0.0,0.0,0.0,0.0,0.9,2.38,0.1,0.04,0.66,0.01,0.0,0.06,0.12,0.0,0.52,0.45,0.03
0.0,0.0,0.0,0.0,0.9,2.33,0.07,0.04,0.65,0.01,0.0,0.13,0.11,0.0,0.44,0.29,0.0
0.0,0.0,0.0,0.0,0.9,2.35,0.06,0.0,0.62,0.01,0.0,0.11,0.11,0.0,0.53,0.18,0.09
0.0,0.0,0.0,0.0,0.89,2.44,0.05,0.0,0.59,0.0,0.0,0.16,0.01,0.0,0.47,0.18,0.13
0.0,0.0,0.0,0.0,0.88,2.47,0.05,0.0,0.58,0.06,0.0,0.12,0.01,0.03,0.47,0.25,0.16
0.0,0.0,0.0,0.0,0.85,2.38,0.0,0.0,0.55,0.06,0.0,0.2,0.07,0.07,0.44,0.36,0.07
0.0,0.0,0.0,0.0,0.85,2.29,0.0,0.0,0.57,0.06,0.0,0.36,0.27,0.09,0.37,0.29,0.14
0.0,0.0,0.0,0.0,0.83,2.33,0.0,0.0,0.57,0.01,0.0,0.48,0.38,0.06,0.3,0.17,0.12
0.0,0.0,0.0,0.0,0.85,2.31,0.0,0.0,0.58,0.0,0.0,0.54,0.55,0.04,0.17,0.0,0.18
0.0,0.0,0.0,0.0,0.86,2.43,0.0,0.0,0.59,0.0,0.0,0.48,0.57,0.03,0.23,0.0,0.08
0.0,0.0,0.0,0.0,0.89,2.57,0.0,0.0,0.6,0.0,0.0,0.53,0.7,0.06,0.27,0.0,0.06
0.0,0.0,0.0,0.0,0.9,2.78,0.0,0.0,0.62,0.0,0.0,0.49,0.81,0.05,0.31,0.0,0.0
0.0,0.0,0.0,0.0,0.89,2.85,0.0,0.0,0.6,0.0,0.0,0.52,0.81,0.08,0.23,0.0,0.0
0.0,0.0,0.0,0.0,0.88,2.64,0.0,0.0,0.59,0.0,0.0,0.44,0.73,0.12,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.88,2.41,0.0,0.0,0.59,0.0,0.0,0.32,0.39,0.18,0.29,0.04,0.0
0.0,0.0,0.0,0.0,0.89,2.11,0.0,0.0,0.61,0.0,0.0,0.27,0.24,0.18,0.38,0.04,0.0
0.0,0.0,0.0,0.0,0.91,2.05,0.01,0.0,0.62,0.0,0.0,0.27,0.31,0.16,0.36,0.04,0.0
0.0,0.0,0.0,0.0,0.91,2.05,0.03,0.0,0.65,0.0,0.0,0.38,0.44,0.11,0.28,0.0,0.0
0.0,0.0,0.0,0.0,0.94,2.21,0.03,0.08,0.71,0.0,0.0,0.47,0.36,0.09,0.23,0.04,0.0
0.0,0.0,0.0,0.0,0.93,2.22,0.02,0.08,0.74,0.0,0.0,0.41,0.18,0.07,0.26,0.04,0.0
0.0,0.0,0.0,0.0,0.95,2.17,0.01,0.08,0.72,0.0,0.0,0.36,0.29,0.07,0.21,0.04,0.0
0.0,0.0,0.0,0.0,0.95,2.12,0.01,0.0,0.68,0.0,0.0,0.14,0.41,0.09,0.26,0.0,0.0
0.0,0.0,0.0,0.0,0.97,2.15,0.05,0.0,0.65,0.0,0.0,0.16,0.61,0.08,0.17,0.0,0.0
0.0,0.0,0.0,0.0,1.01,2.17,0.06,0.0,0.63,0.0,0.0,0.16,0.58,0.13,0.15,0.0,0.0
0.0,0.0,0.0,0.0,1.02,2.12,0.07,0.01,0.6,0.0,0.0,0.25,0.52,0.13,0.1,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.09,0.03,0.01,0.6,0.0,0.0,0.27,0.57,0.15,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.99,2.13,0.02,0.01,0.65,0.0,0.0,0.4,0.48,0.09,0.14,0.0,0.0
0.0,0.0,0.0,0.0,0.94,2.19,0.0,0.0,0.66,0.0,0.0,0.43,0.59,0.11,0.15,0.0,0.0
0.0,0.0,0.0,0.0,0.92,2.33,0.0,0.0,0.65,0.0,0.0,0.45,0.52,0.11,0.16,0.0,0.0
0.0,0.0,0.0,0.0,0.89,2.45,0.0,0.0,0.61,0.0,0.0,0.44,0.65,0.15,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.88,2.44,0.0,0.0,0.64,0.0,0.0,0.45,0.72,0.17,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.89,2.57,0.0,0.0,0.67,0.0,0.0,0.59,0.62,0.18,0.04,0.0,0.0
0.0,0.0,0.0,0.0,0.9,2.63,0.0,0.05,0.72,0.0,0.0,0.73,0.37,0.15,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.91,2.72,0.0,0.06,0.73,0.0,0.0,0.92,0.13,0.15,0.15,0.0,0.0
0.0,0.0,0.0,0.0,0.94,2.61,0.0,0.1,0.74,0.0,0.0,1.01,0.01,0.15,0.23,0.05,0.0
0.0,0.0,0.0,0.0,0.94,2.53,0.0,0.06,0.7,0.0,0.0,0.82,0.2,0.2,0.22,0.05,0.0
0.0,0.0,0.0,0.0,0.97,2.61,0.0,0.07,0.7,0.0,0.0,0.85,0.19,0.19,0.27,0.06,0.0
0.0,0.0,0.0,0.0,0.96,2.64,0.0,0.11,0.72,0.0,0.0,0.88,0.19,0.17,0.26,0.02,0.0
0.0,0.0,0.0,0.0,0.97,2.72,0.0,0.11,0.76,0.0,0.0,1.08,0.0,0.14,0.3,0.04,0.0
0.0,0.0,0.0,0.0,0.96,2.7,0.0,0.13,0.78,0.0,0.0,1.03,0.0,0.13,0.29,0.05,0.0
0.0,0.0,0.0,0.0,0.96,2.7,0.0,0.08,0.76,0.0,0.0,0.97,0.0,0.11,0.3,0.11,0.0
0.0,0.0,0.0,0.0,0.96,2.58,0.0,0.13,0.77,0.0,0.0,0.93,0.0,0.11,0.34,0.13,0.0
0.0,0.0,0.0,0.0,0.96,2.67,0.0,0.16,0.77,0.0,0.0,0.84,0.0,0.13,0.4,0.11,0.0
0.0,0.0,0.0,0.0,0.95,2.62,0.0,0.15,0.75,0.0,0.0,0.84,0.0,0.16,0.44,0.06,0.0
0.0,0.0,0.0,0.0,0.92,2.75,0.0,0.14,0.72,0.0,0.0,0.85,0.0,0.13,0.45,0.03,0.0
0.0,0.0,0.0,0.0,0.89,2.75,0.0,0.08,0.66,0.0,0.0,0.83,0.08,0.11,0.36,0.03,0.0
0.0,0.0,0.0,0.0,0.87,2.87,0.0,0.08,0.64,0.0,0.0,0.84,0.08,0.08,0.35,0.04,0.0
0.0,0.0,0.0,0.0,0.89,2.94,0.0,0.05,0.64,0.0,0.0,0.88,0.08,0.12,0.3,0.04,0.0
0.0,0.0,0.0,0.0,0.94,2.81,0.0,0.14,0.68,0.0,0.0,0.91,0.0,0.07,0.35,0.04,0.0
0.0,0.0,0.0,0.0,1.01,2.82,0.0,0.23,0.7,0.0,0.0,0.89,0.0,0.07,0.35,0.0,0.0
0.0,0.0,0.0,0.0,1.02,2.73,0.0,0.2,0.66,0.0,0.0,0.8,0.19,0.03,0.31,0.0,0.0
0.0,0.0,0.0,0.0,1.01,2.97,0.0,0.12,0.62,0.0,0.0,0.88,0.19,0.04,0.26,0.0,0.0
0.0,0.0,0.0,0.0,0.98,3.14,0.01,0.02,0.54,0.0,0.0,0.84,0.28,0.04,0.25,0.0,0.0
0.0,0.0,0.0,0.0,0.97,3.24,0.03,0.03,0.53,0.0,0.0,0.94,0.12,0.04,0.32,0.0,0.0
0.0,0.0,0.0,0.0,0.96,3.13,0.08,0.08,0.49,0.0,0.0,0.94,0.21,0.02,0.36,0.0,0.0
0.0,0.0,0.0,0.0,0.93,2.94,0.13,0.06,0.45,0.0,0.05,0.89,0.47,0.01,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.94,2.65,0.11,0.05,0.45,0.0,0.05,0.58,0.48,0.01,0.47,0.0,0.0
0.0,0.0,0.0,0.0,0.94,2.67,0.06,0.0,0.46,0.0,0.05,0.32,0.55,0.03,0.57,0.0,0.0
0.0,0.0,0.0,0.0,0.92,2.66,0.03,0.0,0.47,0.0,0.0,0.16,0.39,0.04,0.57,0.0,0.0
0.0,0.0,0.0,0.0,0.91,2.89,0.04,0.0,0.46,0.0,0.0,0.11,0.55,0.08,0.59,0.0,0.0
0.0,0.0,0.0,0.0,0.88,2.84,0.04,0.0,0.46,0.0,0.0,0.06,0.59,0.09,0.58,0.0,0.0
0.0,0.0,0.0,0.0,0.9,2.86,0.01,0.0,0.48,0.0,0.0,0.0,0.54,0.11,0.62,0.0,0.0
0.0,0.0,0.0,0.0,0.88,2.86,0.08,0.0,0.46,0.0,0.0,0.0,0.36,0.06,0.71,0.0,0.0
0.0,0.0,0.0,0.0,0.9,2.83,0.13,0.0,0.44,0.0,0.0,0.03,0.23,0.06,0.73,0.01,0.0
0.0,0.0,0.0,0.0,0.86,2.87,0.16,0.0,0.42,0.0,0.0,0.07,0.19,0.02,0.75,0.03,0.0
0.0,0.0,0.0,0.0,0.89,2.77,0.16,0.0,0.47,0.0,0.0,0.07,0.26,0.03,0.77,0.14,0.0
0.0,0.0,0.0,0.0,0.91,2.78,0.16,0.0,0.52,0.0,0.0,0.04,0.25,0.02,0.78,0.16,0.0
0.0,0.0,0.0,0.0,0.96,2.61,0.14,0.0,0.58,0.0,0.0,0.0,0.25,0.04,0.88,0.22,0.0
0.0,0.0,0.0,0.0,0.91,2.73,0.05,0.0,0.64,0.0,0.0,0.03,0.15,0.03,0.74,0.11,0.0
0.0,0.0,0.0,0.0,0.89,2.66,0.08,0.0,0.62,0.0,0.0,0.03,0.17,0.03,0.86,0.08,0.0
0.0,0.0,0.0,0.0,0.92,2.69,0.07,0.06,0.65,0.0,0.0,0.06,0.08,0.01,0.67,0.04,0.0
0.0,0.0,0.0,0.0,0.96,2.67,0.09,0.06,0.58,0.0,0.0,0.05,0.19,0.03,0.68,0.04,0.0
0.0,0.0,0.0,0.0,0.98,2.72,0.04,0.06,0.61,0.0,0.0,0.16,0.11,0.03,0.53,0.05,0.0
0.0,0.0,0.0,0.0,0.96,2.94,0.06,0.0,0.55,0.0,0.0,0.13,0.16,0.02,0.66,0.02,0.0
0.0,0.0,0.0,0.0,0.98,2.95,0.06,0.0,0.56,0.0,0.0,0.11,0.1,0.0,0.75,0.07,0.0
0.0,0.0,0.0,0.0,0.98,2.85,0.07,0.0,0.55,0.0,0.0,0.06,0.23,0.0,0.74,0.1,0.0
0.0,0.0,0.0,0.0,1.01,2.73,0.1,0.05,0.6,0.0,0.0,0.16,0.2,0.0,0.62,0.25,0.0
0.0,0.0,0.0,0.0,1.0,2.7,0.09,0.05,0.64,0.0,0.0,0.29,0.22,0.0,0.53,0.36,0.0
0.0,0.0,0.0,0.0,1.03,2.83,0.08,0.05,0.7,0.0,0.0,0.37,0.13,0.0,0.47,0.45,0.0
0.0,0.0,0.0,0.0,1.03,2.7,0.09,0.0,0.67,0.0,0.0,0.26,0.3,0.0,0.51,0.29,0.0
0.0,0.0,0.0,0.0,1.01,2.48,0.1,0.0,0.64,0.0,0.0,0.24,0.33,0.0,0.53,0.21,0.0
0.0,0.0,0.0,0.0,0.96,2.29,0.09,0.0,0.57,0.0,0.0,0.1,0.32,0.0,0.59,0.14,0.0
0.0,0.0,0.0,0.0,0.91,2.17,0.03,0.0,0.57,0.0,0.0,0.25,0.14,0.0,0.62,0.14,0.0
0.0,0.0,0.0,0.0,0.84,2.43,0.05,0.0,0.53,0.0,0.0,0.14,0.19,0.0,0.6,0.06,0.0
0.0,0.0,0.0,0.0,0.81,2.34,0.06,0.0,0.52,0.0,0.0,0.24,0.16,0.0,0.59,0.12,0.0
0.0,0.0,0.0,0.0,0.83,2.55,0.07,0.0,0.5,0.0,0.0,0.2,0.14,0.0,0.47,0.17,0.0
0.0,0.0,0.0,0.0,0.9,2.51,0.04,0.0,0.53,0.0,0.0,0.3,0.05,0.0,0.46,0.17,0.0
0.0,0.0,0.0,0.0,0.93,2.76,0.02,0.0,0.53,0.0,0.0,0.31,0.05,0.01,0.46,0.19,0.0
0.0,0.0,0.0,0.0,0.95,2.74,0.01,0.0,0.56,0.0,0.0,0.31,0.05,0.01,0.47,0.27,0.0
0.0,0.0,0.0,0.0,0.92,2.69,0.0,0.0,0.56,0.0,0.0,0.31,0.02,0.01,0.43,0.3,0.0
0.0,0.0,0.0,0.0,0.89,2.53,0.01,0.0,0.56,0.0,0.0,0.27,0.05,0.0,0.41,0.17,0.0
0.0,0.0,0.0,0.0,0.86,2.32,0.01,0.0,0.51,0.0,0.0,0.16,0.05,0.0,0.45,0.05,0.0
0.0,0.0,0.0,0.0,0.87,2.19,0.01,0.0,0.51,0.0,0.0,0.11,0.02,0.0,0.48,0.01,0.0
0.0,0.0,0.0,0.0,0.88,2.2,0.0,0.0,0.52,0.0,0.03,0.05,0.19,0.0,0.56,0.01,0.0
0.0,0.0,0.0,0.0,0.9,2.15,0.0,0.0,0.6,0.0,0.03,0.17,0.19,0.0,0.68,0.16,0.0
0.0,0.0,0.0,0.0,0.96,2.3,0.0,0.0,0.61,0.0,0.03,0.29,0.23,0.0,0.72,0.3,0.0
0.0,0.0,0.0,0.0,1.01,2.24,0.0,0.0,0.59,0.0,0.0,0.42,0.07,0.0,0.63,0.48,0.0
0.0,0.0,0.0,0.0,1.03,2.45,0.01,0.0,0.54,0.0,0.0,0.34,0.11,0.0,0.57,0.46,0.05
0.0,0.0,0.0,0.0,1.02,2.46,0.02,0.0,0.46,0.0,0.0,0.19,0.27,0.0,0.61,0.41,0.05
0.0,0.0,0.0,0.0,1.02,2.65,0.02,0.0,0.46,0.0,0.0,0.04,0.28,0.0,0.72,0.45,0.13
0.0,0.0,0.0,0.0,1.01,2.63,0.06,0.0,0.41,0.0,0.0,0.04,0.55,0.0,0.77,0.4,0.08
0.0,0.0,0.0,0.0,1.0,2.65,0.09,0.0,0.43,0.0,0.0,0.04,0.52,0.0,0.88,0.45,0.15
0.0,0.0,0.0,0.0,1.0,2.58,0.09,0.0,0.4,0.0,0.0,0.06,0.67,0.0,0.89,0.37,0.19
0.0,0.0,0.0,0.0,1.0,2.58,0.16,0.0,0.43,0.0,0.0,0.06,0.61,0.0,0.85,0.39,0.21
0.0,0.0,0.0,0.0,1.01,2.58,0.12,0.0,0.45,0.0,0.0,0.33,0.51,0.0,0.76,0.45,0.32
0.0,0.0,0.0,0.0,1.08,2.71,0.15,0.0,0.48,0.0,0.0,0.3,0.39,0.0,0.73,0.47,0.59
0.0,0.0,0.0,0.0,1.1,2.76,0.08,0.0,0.51,0.0,0.0,0.42,0.14,0.0,0.68,0.52,1.13
0.0,0.0,0.0,0.0,1.12,2.89,0.1,0.0,0.55,0.0,0.0,0.22,0.12,0.0,0.57,0.33,1.41
0.0,0.0,0.0,0.0,1.08,2.97,0.09,0.0,0.62,0.0,0.0,0.35,0.06,0.0,0.51,0.24,1.5
0.0,0.0,0.0,0.0,1.06,2.78,0.07,0.0,0.67,0.0,0.0,0.33,0.06,0.0,0.39,0.14,1.23
0.0,0.0,0.0,0.0,1.04,2.63,0.04,0.0,0.65,0.0,0.0,0.46,0.03,0.0,0.31,0.12,1.03
0.0,0.0,0.0,0.0,1.02,2.44,0.02,0.0,0.64,0.0,0.0,0.58,0.04,0.0,0.28,0.15,0.75
0.0,0.0,0.0,0.0,1.01,2.49,0.0,0.0,0.62,0.0,0.0,0.64,0.06,0.0,0.39,0.1,0.58
0.0,0.0,0.0,0.0,0.99,2.28,0.0,0.0,0.64,0.0,0.0,0.64,0.04,0.0,0.53,0.21,0.32
0.0,0.0,0.0,0.0,0.98,2.14,0.0,0.0,0.67,0.0,0.0,0.57,0.08,0.0,0.6,0.18,0.13
0.0,0.0,0.0,0.0,0.99,2.04,0.0,0.0,0.69,0.0,0.0,0.51,0.11,0.0,0.56,0.16,0.01
0.0,0.0,0.0,0.0,0.99,2.0,0.0,0.0,0.73,0.0,0.0,0.44,0.13,0.0,0.52,0.06,0.0
0.0,0.0,0.0,0.0,0.98,1.96,0.0,0.0,0.75,0.0,0.0,0.37,0.08,0.0,0.51,0.0,0.0
0.0,0.0,0.0,0.0,0.95,2.05,0.0,0.0,0.74,0.0,0.0,0.32,0.05,0.01,0.5,0.02,0.0
0.0,0.0,0.0,0.0,0.91,2.1,0.0,0.0,0.75,0.0,0.0,0.36,0.06,0.01,0.47,0.02,0.01
0.0,0.0,0.0,0.0,0.92,2.17,0.0,0.0,0.74,0.0,0.0,0.37,0.12,0.01,0.48,0.02,0.04
0.0,0.0,0.0,0.0,0.94,2.31,0.0,0.0,0.75,0.0,0.0,0.4,0.09,0.0,0.51,0.0,0.13
0.0,0.0,0.0,0.0,0.96,2.41,0.0,0.0,0.71,0.0,0.0,0.38,0.11,0.0,0.54,0.0,0.12
0.0,0.0,0.0,0.0,0.95,2.37,0.0,0.0,0.69,0.0,0.0,0.44,0.06,0.0,0.54,0.0,0.09
0.0,0.0,0.0,0.0,0.91,2.3,0.0,0.0,0.62,0.0,0.0,0.49,0.07,0.0,0.62,0.04,0.0
0.0,0.0,0.0,0.0,0.88,2.35,0.0,0.0,0.61,0.0,0.0,0.51,0.02,0.0,0.59,0.04,0.0
0.0,0.0,0.0,0.0,0.84,2.45,0.0,0.0,0.58,0.0,0.0,0.51,0.02,0.0,0.58,0.05,0.0
0.0,0.0,0.0,0.0,0.82,2.35,0.0,0.0,0.59,0.0,0.0,0.46,0.01,0.0,0.53,0.01,0.0
0.0,0.0,0.0,0.0,0.81,2.37,0.0,0.0,0.52,0.0,0.0,0.53,0.01,0.0,0.56,0.01,0.0
0.0,0.0,0.0,0.0,0.82,2.46,0.0,0.0,0.52,0.0,0.0,0.55,0.06,0.0,0.54,0.0,0.0
0.0,0.0,0.0,0.0,0.85,2.61,0.0,0.0,0.52,0.0,0.0,0.56,0.12,0.0,0.55,0.06,0.0
0.0,0.0,0.0,0.0,0.85,2.74,0.0,0.0,0.54,0.0,0.0,0.51,0.21,0.0,0.47,0.07,0.0
0.0,0.0,0.0,0.0,0.82,2.83,0.0,0.0,0.51,0.0,0.0,0.52,0.23,0.0,0.38,0.07,0.0
0.0,0.0,0.0,0.0,0.83,2.84,0.0,0.0,0.51,0.0,0.0,0.44,0.19,0.0,0.32,0.12,0.0
0.0,0.0,0.0,0.0,0.85,2.78,0.01,0.0,0.52,0.0,0.0,0.42,0.14,0.0,0.33,0.11,0.0
0.0,0.0,0.0,0.0,0.86,2.68,0.01,0.0,0.58,0.0,0.0,0.33,0.09,0.0,0.42,0.11,0.0
0.0,0.0,0.0,0.0,0.87,2.66,0.01,0.0,0.63,0.0,0.0,0.35,0.1,0.0,0.46,0.07,0.0
0.0,0.0,0.0,0.0,0.82,2.5,0.0,0.0,0.64,0.0,0.0,0.32,0.05,0.0,0.6,0.14,0.0
0.0,0.0,0.0,0.0,0.85,2.35,0.0,0.0,0.65,0.0,0.0,0.32,0.02,0.0,0.71,0.25,0.0
0.0,0.0,0.0,0.0,0.84,2.2,0.0,0.0,0.61,0.0,0.0,0.4,0.0,0.0,0.76,0.2,0.0
0.0,0.0,0.0,0.0,0.86,2.17,0.01,0.0,0.62,0.0,0.0,0.46,0.04,0.0,0.74,0.15,0.03
0.0,0.0,0.0,0.0,0.82,2.11,0.01,0.0,0.58,0.0,0.0,0.48,0.12,0.0,0.76,0.06,0.03
0.0,0.0,0.0,0.0,0.78,2.06,0.01,0.0,0.61,0.0,0.0,0.41,0.15,0.0,0.73,0.04,0.03
0.0,0.01,0.0,0.0,0.76,1.83,0.0,0.0,0.59,0.0,0.0,0.36,0.17,0.0,0.75,0.03,0.0
0.0,0.01,0.0,0.0,0.76,1.71,0.0,0.0,0.65,0.0,0.0,0.29,0.21,0.0,0.66,0.01,0.0
0.0,0.01,0.0,0.0,0.79,1.8,0.02,0.0,0.65,0.0,0.0,0.28,0.23,0.0,0.67,0.01,0.01
0.0,0.06,0.0,0.0,0.79,1.95,0.03,0.0,0.66,0.0,0.0,0.25,0.2,0.0,0.66,0.0,0.01
0.0,0.06,0.0,0.0,0.8,2.13,0.03,0.0,0.64,0.0,0.0,0.3,0.11,0.0,0.65,0.0,0.01
0.0,0.06,0.0,0.0,0.78,2.11,0.0,0.0,0.63,0.0,0.0,0.31,0.06,0.0,0.64,0.0,0.0
0.0,0.0,0.0,0.0,0.76,2.1,0.0,0.0,0.65,0.0,0.0,0.31,0.06,0.0,0.61,0.0,0.0
0.0,0.0,0.0,0.0,0.74,1.97,0.0,0.0,0.63,0.0,0.0,0.29,0.02,0.0,0.64,0.0,0.0
0.0,0.0,0.0,0.0,0.74,1.59,0.0,0.0,0.66,0.02,0.0,0.31,0.02,0.0,0.62,0.0,0.0
0.0,0.01,0.0,0.0,0.75,1.32,0.0,0.0,0.65,0.1,0.0,0.37,0.01,0.0,0.66,0.0,0.0
0.0,0.03,0.0,0.0,0.76,1.24,0.0,0.0,0.66,0.1,0.0,0.43,0.0,0.0,0.66,0.0,0.0
0.0,0.03,0.0,0.0,0.76,1.4,0.0,0.0,0.61,0.08,0.0,0.47,0.0,0.0,0.68,0.0,0.0
0.0,0.11,0.0,0.0,0.71,1.41,0.0,0.0,0.57,0.02,0.0,0.56,0.0,0.0,0.62,0.02,0.0
0.0,0.1,0.0,0.0,0.69,1.28,0.0,0.0,0.57,0.05,0.0,0.64,0.0,0.0,0.57,0.02,0.0
0.0,0.12,0.0,0.0,0.67,1.22,0.0,0.0,0.6,0.05,0.0,0.61,0.0,0.0,0.59,0.02,0.0
0.0,0.03,0.0,0.0,0.69,1.2,0.0,0.0,0.62,0.05,0.0,0.59,0.0,0.0,0.64,0.02,0.0
0.0,0.02,0.0,0.0,0.68,1.32,0.0,0.0,0.62,0.02,0.0,0.51,0.0,0.0,0.66,0.02,0.0
0.0,0.0,0.0,0.0,0.67,1.43,0.0,0.0,0.6,0.02,0.0,0.51,0.0,0.0,0.67,0.02,0.02
0.0,0.0,0.0,0.0,0.66,1.45,0.0,0.0,0.61,0.0,0.0,0.41,0.0,0.0,0.65,0.0,0.02
0.0,0.02,0.0,0.0,0.69,1.5,0.0,0.0,0.62,0.0,0.0,0.47,0.0,0.0,0.68,0.0,0.02
0.0,0.02,0.0,0.0,0.69,1.45,0.0,0.0,0.62,0.0,0.0,0.54,0.04,0.0,0.68,0.0,0.0
0.0,0.02,0.0,0.0,0.71,1.63,0.0,0.0,0.64,0.0,0.0,0.55,0.11,0.0,0.71,0.0,0.0
0.0,0.0,0.0,0.0,0.69,1.61,0.0,0.0,0.62,0.0,0.0,0.55,0.18,0.0,0.68,0.0,0.0
0.0,0.0,0.0,0.0,0.71,1.73,0.0,0.0,0.61,0.01,0.0,0.52,0.13,0.0,0.63,0.0,0.0
0.0,0.02,0.0,0.0,0.72,1.71,0.0,0.0,0.58,0.01,0.0,0.54,0.15,0.0,0.55,0.0,0.0
0.0,0.09,0.0,0.0,0.71,1.8,0.0,0.0,0.58,0.01,0.0,0.54,0.12,0.0,0.49,0.04,0.0
0.0,0.09,0.0,0.0,0.68,1.68,0.0,0.0,0.57,0.0,0.0,0.54,0.12,0.0,0.51,0.05,0.0
0.0,0.06,0.0,0.0,0.64,1.5,0.0,0.0,0.55,0.0,0.0,0.6,0.04,0.0,0.58,0.08,0.0
0.0,0.0,0.0,0.0,0.61,1.34,0.0,0.0,0.56,0.0,0.0,0.55,0.0,0.0,0.57,0.11,0.0
0.0,0.0,0.0,0.0,0.6,1.43,0.0,0.0,0.57,0.0,0.0,0.56,0.0,0.0,0.59,0.2,0.0
0.0,0.0,0.0,0.0,0.59,1.64,0.0,0.0,0.61,0.0,0.0,0.44,0.0,0.0,0.56,0.27,0.0
0.0,0.0,0.0,0.0,0.59,1.9,0.0,0.0,0.62,0.0,0.0,0.37,0.0,0.0,0.6,0.25,0.0
0.0,0.04,0.0,0.0,0.62,1.99,0.03,0.0,0.61,0.0,0.0,0.33,0.04,0.0,0.52,0.19,0.0
